Eg_target_eV,sigma_g_eV,tau_h_eV_atom,lambda_ox_eV,t0,beta,w_g,w_h,w_ox,w_t,rank_z040_x000,rank_z045_x000,rank_z050_x000,rank_z050_x035
1.3224684633155577,0.14870193303787654,0.04967987467442402,0.7376898633729778,0.9509597087700525,33.99352513387936,0.5372320618443422,1.0302047285599947,1.7638492525733518,1.4786920147856786,6,3,1,55
1.3977176007852825,0.1828917011268093,0.04620116156173834,0.2989403530301069,0.9648386986761434,9.730568364886881,1.4392096726738073,1.6592966366313953,0.9506137653090576,0.6105515501553149,6,3,1,61
1.3365615551894816,0.121152418650352,0.02817821951480188,0.3580745647926225,0.9408283179544792,0.4635400408631691,1.868316992281753,1.5300582186610296,1.1116659271841218,1.257052174823193,3,5,7,126
1.385138062080851,0.11058279790498615,0.03592602231852046,0.766540903944624,0.9410008796255084,35.86262342985257,1.67399395546842,1.4938265847427374,0.9848059908185113,1.1124295744279915,3,5,11,130
1.3213170270097665,0.19436422352350102,0.051143817704828405,0.5437887898142748,0.9082226027743462,1.091655259296938,1.2645705292456444,0.7683604567340208,0.9626260644541732,1.231341110419042,3,2,1,112
1.3375704320134008,0.2387252135074888,0.02863379323610749,0.29593994236043586,0.915857389598233,32.45794889547159,1.3353069198380219,0.8950169430722299,1.2858526458972488,0.8291570720137418,8,4,1,29
1.374350545919431,0.17994880267411456,0.01525150212732889,0.3317629882038594,0.9374796236876236,37.269664094894424,1.8293155156791918,0.9775979944608233,1.777783224229589,1.9946284317567007,6,3,1,47
1.3668214945218586,0.16318199437239284,0.03706893871289994,0.5418081358973219,0.9039894642771538,26.718311849864122,1.3947116837946236,0.8508795416350174,0.7219977390142145,1.4996950149949047,2,1,3,123
1.3046845674974283,0.21905662045608165,0.04157055601292435,0.33881446107795354,0.9236831828484966,28.403798092605783,0.8423783785916319,1.4163399715548821,1.2761214921021917,1.4901801375987307,8,4,1,27
1.3801000564926569,0.15580070341135138,0.01865312434663825,0.30638654163220647,0.9109627068623734,19.130878135864698,1.8390587639719709,0.6821622605388581,0.8594657025168793,1.8495843594763912,3,2,1,115
1.3716161745546067,0.12595553154265476,0.03243351740429405,0.352834899100284,0.9162351806993706,21.143754719519254,0.9995140500109886,1.1053504928754312,1.9137495867990788,1.8652540013714352,6,3,1,64
1.3499777932736818,0.23964112656221978,0.05831911800392958,0.5055662433858183,0.9522061130078332,16.59703349406953,1.9568356766485633,1.9463633194009586,1.5276520667532727,0.5419413105317311,5,2,1,67
1.3010927440942035,0.21378087971510615,0.019068384573955623,0.9176732859849619,0.9413831717931004,40.402110334265195,0.9810642369651555,1.368223302880196,0.5962608378992184,0.9234049140023975,3,2,1,106
1.3555330059493966,0.14115401201573824,0.031794342463493955,0.32282067648914076,0.9643009153454125,33.85378099792927,1.8429938822961813,1.7846156555303883,0.5785211845828524,1.3200443119708223,1,2,4,123
1.360436294713748,0.22482670735269988,0.04063912665420434,0.9448633532688949,0.9644764443137507,44.74818098803166,1.3287577773957455,0.722563721147624,0.6141955957367384,1.5047355051299318,3,2,1,104
1.3956458563555467,0.17146744942588557,0.05421439072134177,0.3391255437459938,0.9071585772187332,19.677606520008112,1.4593922545133338,1.3518515045079371,1.8860594083831752,1.5836528885850036,8,3,1,39
1.3314689511785018,0.23184288849459841,0.039314739443607125,0.9429120581373995,0.963780893479338,12.360231489948188,1.2358838417185543,0.8608372295281037,1.935706027408085,1.3220113279123207,5,2,1,67
1.3235649234186,0.22323322587805827,0.024960074356394413,0.2763211237000808,0.9297469758538244,3.197275280129391,1.9235156668261977,1.0780416771252805,1.9212408990094345,1.2078631382035474,8,3,1,32
1.3387180285165712,0.1876791729557972,0.05649290741526728,0.6370339097939856,0.9032121920702062,9.593962529902168,0.734395190169314,1.5730022705564637,0.9463470865615539,1.3702629282766068,4,2,1,92
1.3505119337261795,0.23531525791448404,0.02256260207086183,0.5704418644558835,0.9658482350491617,16.308932725067674,1.5955694487273286,1.3734456210364063,1.3746400451265783,1.405571403919046,6,3,1,56
1.330927752248305,0.14038752607712993,0.026427081793391413,0.3792970524999701,0.9566231348792824,45.89283272716283,1.1201985998950734,1.279338871474741,0.8764959904535021,1.0298735235920238,3,2,1,113
1.3326772621846419,0.14497237640196944,0.019084215686694172,0.8868134400693395,0.9412728324199104,47.85873261556203,1.8648004302948977,0.5186958433510394,0.8746026121424737,1.2716903264898924,7,14,25,128
1.3126208740422818,0.19231828048847613,0.017778828058216494,0.43027801687480494,0.9655177576197123,39.892049056904774,1.4030919159744344,1.2060037529121244,1.0047327367338355,1.7289155135337952,4,2,1,82
1.382557413874328,0.12084507785463786,0.04041063723158758,0.5141259454825935,0.9252447552574156,1.4314304648053269,1.150366934300241,1.5436672706598453,0.5435580429120388,1.4878760673975377,2,4,7,127
1.3515987908213754,0.12305902406062721,0.019412509163614113,0.5507297204742021,0.9648476489291052,27.456998725112342,0.7134617335634101,0.8545900290649584,1.4730241370670767,1.4371272908832515,4,2,1,94
